date,county,population,count_new,count_total,death_new,death_total
2021-02-16,Santa Barbara,456373,101,55,3,0
2021-02-17,Santa Barbara,456373,73,62,2,6
2021-02-18,Santa Barbara,456373,67,127,3,3
2021-02-19,Santa Barbara,456373,79,150,2,5
2021-02-20,Santa Barbara,456373,64,85,0,4
2021-02-21,Santa Barbara,456373,34,85,3,3
2021-02-22,Santa Barbara,456373,62,47,1,0
2021-02-23,Santa Barbara,456373,65,62,0,3
2021-02-24,Santa Barbara,456373,53,80,1,3
2021-02-25,Santa Barbara,456373,51,68,2,3
2021-02-26,Santa Barbara,456373,76,93,2,2
2021-02-27,Santa Barbara,456373,43,81,1,1
2021-02-28,Santa Barbara,456373,34,72,0,2
2021-03-01,Santa Barbara,456373,51,32,1,0
2021-03-02,Santa Barbara,456373,42,55,0,3
2021-03-03,Santa Barbara,456373,48,63,2,5
2021-03-04,Santa Barbara,456373,37,63,2,2
2021-03-05,Santa Barbara,456373,37,49,1,1
2021-03-06,Santa Barbara,456373,35,37,0,0
2021-03-07,Santa Barbara,456373,31,42,1,1
2021-03-08,Santa Barbara,456373,46,75,0,2
2021-03-09,Santa Barbara,456373,32,21,0,1
2021-03-10,Santa Barbara,456373,41,42,2,1
2021-03-11,Santa Barbara,456373,27,52,0,1
2021-03-12,Santa Barbara,456373,27,49,0,-1
2021-03-13,Santa Barbara,456373,23,29,0,2
2021-03-14,Santa Barbara,456373,25,28,0,0
2021-03-15,Santa Barbara,456373,44,15,0,0
2021-03-16,Santa Barbara,456373,22,27,1,2
2021-03-17,Santa Barbara,456373,32,29,2,0
2021-03-18,Santa Barbara,456373,20,55,1,1
2021-03-19,Santa Barbara,456373,42,45,0,1
2021-03-20,Santa Barbara,456373,29,38,1,-1
2021-03-21,Santa Barbara,456373,24,20,0,3
2021-03-22,Santa Barbara,456373,39,13,0,0
2021-03-23,Santa Barbara,456373,45,15,1,1
2021-03-24,Santa Barbara,456373,38,39,0,0
2021-03-25,Santa Barbara,456373,27,47,0,1
2021-03-26,Santa Barbara,456373,27,38,1,0
2021-03-27,Santa Barbara,456373,30,26,1,0
2021-03-28,Santa Barbara,456373,23,32,0,0
2021-03-29,Santa Barbara,456373,39,30,1,0
2021-03-30,Santa Barbara,456373,34,33,0,2
2021-03-31,Santa Barbara,456373,25,36,1,2
2021-04-01,Santa Barbara,456373,31,44,0,0
2021-04-02,Santa Barbara,456373,45,49,0,0
2021-04-03,Santa Barbara,456373,28,27,0,0
2021-04-04,Santa Barbara,456373,26,41,0,0
2021-04-05,Santa Barbara,456373,36,22,0,0
2021-04-06,Santa Barbara,456373,31,22,0,0
2021-04-07,Santa Barbara,456373,18,32,1,1
2021-04-08,Santa Barbara,456373,25,20,0,0
2021-04-09,Santa Barbara,456373,24,115,0,0
2021-04-10,Santa Barbara,456373,23,117,1,0
2021-04-11,Santa Barbara,456373,28,50,0,0
2021-04-12,Santa Barbara,456373,34,15,1,0
2021-04-13,Santa Barbara,456373,30,7,0,0
2021-04-14,Santa Barbara,456373,22,37,0,1
2021-04-15,Santa Barbara,456373,29,22,0,1
2021-04-16,Santa Barbara,456373,18,31,0,0
2021-04-17,Santa Barbara,456373,19,35,0,0
2021-04-18,Santa Barbara,456373,31,31,1,0
2021-04-19,Santa Barbara,456373,34,17,0,0
2021-04-20,Santa Barbara,456373,14,17,0,-1
2021-04-21,Santa Barbara,456373,18,27,1,0
2021-04-22,Santa Barbara,456373,19,40,0,1
2021-04-23,Santa Barbara,456373,23,25,0,1
2021-04-24,Santa Barbara,456373,10,16,0,1
2021-04-25,Santa Barbara,456373,15,20,1,0
2021-04-26,Santa Barbara,456373,26,17,0,0
2021-04-27,Santa Barbara,456373,31,25,0,0
2021-04-28,Santa Barbara,456373,24,30,0,0
2021-04-29,Santa Barbara,456373,15,36,1,0
2021-04-30,Santa Barbara,456373,16,22,0,3
2021-05-01,Santa Barbara,456373,13,24,0,2
2021-05-02,Santa Barbara,456373,5,21,0,0
2021-05-03,Santa Barbara,456373,15,13,0,0
2021-05-04,Santa Barbara,456373,12,12,0,0
2021-05-05,Santa Barbara,456373,16,8,0,0
2021-05-06,Santa Barbara,456373,14,13,0,0
2021-05-07,Santa Barbara,456373,13,14,0,0
2021-05-08,Santa Barbara,456373,10,19,0,3
2021-05-09,Santa Barbara,456373,13,11,0,0
2021-05-10,Santa Barbara,456373,13,5,0,0
2021-05-11,Santa Barbara,456373,7,6,0,0
2021-05-12,Santa Barbara,456373,9,11,0,0
2021-05-13,Santa Barbara,456373,7,24,0,0
2021-05-14,Santa Barbara,456373,12,1,0,0
2021-05-15,Santa Barbara,456373,10,16,0,3
2021-05-16,Santa Barbara,456373,7,11,0,0
2021-05-17,Santa Barbara,456373,7,5,0,0
2021-05-18,Santa Barbara,456373,7,3,0,0
2021-05-19,Santa Barbara,456373,9,14,0,0
2021-05-20,Santa Barbara,456373,8,1,0,0
2021-05-21,Santa Barbara,456373,4,9,0,0
2021-05-22,Santa Barbara,456373,5,11,0,0
2021-05-23,Santa Barbara,456373,4,6,0,0
2021-05-24,Santa Barbara,456373,7,3,1,0
2021-05-25,Santa Barbara,456373,5,15,0,0
2021-05-26,Santa Barbara,456373,3,11,0,0
2021-05-27,Santa Barbara,456373,9,7,0,-3
2021-05-28,Santa Barbara,456373,4,16,0,-1
2021-05-29,Santa Barbara,456373,1,-4,0,1
2021-05-30,Santa Barbara,456373,4,2,0,0
2021-05-31,Santa Barbara,456373,4,0,0,0
2021-06-01,Santa Barbara,456373,13,5,0,0
2021-06-02,Santa Barbara,456373,3,7,1,0
2021-06-03,Santa Barbara,456373,7,10,0,3
2021-06-04,Santa Barbara,456373,3,11,0,0
2021-06-05,Santa Barbara,456373,6,-3,0,0
2021-06-06,Santa Barbara,456373,3,4,0,0
2021-06-07,Santa Barbara,456373,4,4,2,0
2021-06-08,Santa Barbara,456373,6,11,0,0
2021-06-09,Santa Barbara,456373,4,4,0,1
2021-06-10,Santa Barbara,456373,11,12,1,0
2021-06-11,Santa Barbara,456373,4,4,0,0
2021-06-12,Santa Barbara,456373,3,12,0,0
2021-06-13,Santa Barbara,456373,4,-1,0,0
2021-06-14,Santa Barbara,456373,11,0,0,0
2021-06-15,Santa Barbara,456373,1,2,0,0
2021-06-16,Santa Barbara,456373,5,8,0,0
2021-06-17,Santa Barbara,456373,4,7,0,-7
2021-06-18,Santa Barbara,456373,5,3,0,2
2021-06-19,Santa Barbara,456373,10,3,1,0
2021-06-20,Santa Barbara,456373,1,15,0,0
2021-06-21,Santa Barbara,456373,7,5,0,0
2021-06-22,Santa Barbara,456373,5,8,1,-1
2021-06-23,Santa Barbara,456373,9,5,0,0
2021-06-24,Santa Barbara,456373,6,7,0,0
2021-06-25,Santa Barbara,456373,4,6,0,0
2021-06-26,Santa Barbara,456373,6,7,0,1
2021-06-27,Santa Barbara,456373,5,8,0,0
2021-06-28,Santa Barbara,456373,15,1,0,0
2021-06-29,Santa Barbara,456373,5,-27,0,0
2021-06-30,Santa Barbara,456373,2,14,0,1
2021-07-01,Santa Barbara,456373,0,5,0,0
2020-02-01,Santa Clara,1967585,2,1,0,0
2020-02-02,Santa Clara,1967585,0,1,0,0
2020-02-03,Santa Clara,1967585,0,0,0,0
2020-02-04,Santa Clara,1967585,0,0,0,0
2020-02-05,Santa Clara,1967585,0,0,0,0
2020-02-06,Santa Clara,1967585,2,0,1,0
2020-02-07,Santa Clara,1967585,0,0,0,0
2020-02-08,Santa Clara,1967585,0,0,0,0
2020-02-09,Santa Clara,1967585,0,0,0,0
2020-02-10,Santa Clara,1967585,1,0,0,0
2020-02-11,Santa Clara,1967585,0,0,0,0
2020-02-12,Santa Clara,1967585,1,0,0,0
2020-02-13,Santa Clara,1967585,1,0,0,0
2020-02-14,Santa Clara,1967585,1,0,0,0
2020-02-15,Santa Clara,1967585,2,0,0,0
2020-02-16,Santa Clara,1967585,0,0,0,0
2020-02-17,Santa Clara,1967585,2,0,1,0
2020-02-18,Santa Clara,1967585,2,0,0,0
2020-02-19,Santa Clara,1967585,1,0,0,0
2020-02-20,Santa Clara,1967585,2,0,0,0
2020-02-21,Santa Clara,1967585,4,0,0,0
2020-02-22,Santa Clara,1967585,2,0,0,0
2020-02-23,Santa Clara,1967585,3,0,0,0
2020-02-24,Santa Clara,1967585,12,0,0,0
2020-02-25,Santa Clara,1967585,2,0,0,0
2020-02-26,Santa Clara,1967585,10,0,0,0
2020-02-27,Santa Clara,1967585,8,0,0,0
2020-02-28,Santa Clara,1967585,11,1,0,0
2020-02-29,Santa Clara,1967585,4,0,0,0
2020-03-01,Santa Clara,1967585,22,3,0,0
2020-03-02,Santa Clara,1967585,13,1,0,0
2020-03-03,Santa Clara,1967585,22,4,0,0
2020-03-04,Santa Clara,1967585,15,1,0,0
2020-03-05,Santa Clara,1967585,17,2,0,0
2020-03-06,Santa Clara,1967585,21,6,1,0
2020-03-07,Santa Clara,1967585,18,11,0,0
2020-03-08,Santa Clara,1967585,29,5,0,0
2020-03-09,Santa Clara,1967585,41,6,2,1
2020-03-10,Santa Clara,1967585,42,3,0,0
2020-03-11,Santa Clara,1967585,47,3,0,0
2020-03-12,Santa Clara,1967585,40,3,0,0
2020-03-13,Santa Clara,1967585,58,8,1,0
2020-03-14,Santa Clara,1967585,61,3,0,1
2020-03-15,Santa Clara,1967585,56,17,2,0
2020-03-16,Santa Clara,1967585,71,36,0,0
2020-03-17,Santa Clara,1967585,74,6,3,2
2020-03-18,Santa Clara,1967585,57,30,0,2
2020-03-19,Santa Clara,1967585,48,32,0,2
2020-03-20,Santa Clara,1967585,65,63,2,0
2020-03-21,Santa Clara,1967585,36,23,2,2
2020-03-22,Santa Clara,1967585,60,15,2,3
2020-03-23,Santa Clara,1967585,62,52,5,0
2020-03-24,Santa Clara,1967585,47,53,1,4
2020-03-25,Santa Clara,1967585,68,63,7,3
2020-03-26,Santa Clara,1967585,44,35,0,0
2020-03-27,Santa Clara,1967585,43,70,1,5
2020-03-28,Santa Clara,1967585,37,617,2,29
2020-03-29,Santa Clara,1967585,18,-583,2,-24
2020-03-30,Santa Clara,1967585,55,154,2,1
2020-03-31,Santa Clara,1967585,31,32,1,-1
2020-04-01,Santa Clara,1967585,49,28,3,3
2020-04-02,Santa Clara,1967585,39,103,2,5
2020-04-03,Santa Clara,1967585,49,75,1,1
2020-04-04,Santa Clara,1967585,34,62,2,0
2020-04-05,Santa Clara,1967585,50,7,3,3
2020-04-06,Santa Clara,1967585,44,76,1,1
2020-04-07,Santa Clara,1967585,51,65,2,3
2020-04-08,Santa Clara,1967585,68,64,2,1
2020-04-09,Santa Clara,1967585,44,44,4,2
2020-04-10,Santa Clara,1967585,68,50,1,1
2020-04-11,Santa Clara,1967585,49,90,6,1
2020-04-12,Santa Clara,1967585,41,20,6,2
2020-04-13,Santa Clara,1967585,24,79,1,5
2020-04-14,Santa Clara,1967585,40,21,2,5
2020-04-15,Santa Clara,1967585,33,131,4,6
2020-04-16,Santa Clara,1967585,34,97,3,1
2020-04-17,Santa Clara,1967585,25,45,5,4
2020-04-18,Santa Clara,1967585,28,28,4,5
2020-04-19,Santa Clara,1967585,30,16,2,2
2020-04-20,Santa Clara,1967585,36,42,5,3
2020-04-21,Santa Clara,1967585,22,23,3,7
2020-04-22,Santa Clara,1967585,40,26,3,4
2020-04-23,Santa Clara,1967585,13,27,1,0
2020-04-24,Santa Clara,1967585,30,30,1,3
2020-04-25,Santa Clara,1967585,25,19,1,1
2020-04-26,Santa Clara,1967585,16,52,3,3
2020-04-27,Santa Clara,1967585,19,7,2,3
2020-04-28,Santa Clara,1967585,19,26,2,1
2020-04-29,Santa Clara,1967585,29,17,2,2
2020-04-30,Santa Clara,1967585,18,25,3,3
2020-05-01,Santa Clara,1967585,34,4,2,1
2020-05-02,Santa Clara,1967585,10,27,3,3
2020-05-03,Santa Clara,1967585,10,32,2,1
2020-05-04,Santa Clara,1967585,27,3,4,3
2020-05-05,Santa Clara,1967585,13,11,0,5
2020-05-06,Santa Clara,1967585,42,21,2,3
2020-05-07,Santa Clara,1967585,14,11,0,0
2020-05-08,Santa Clara,1967585,37,4,1,1
2020-05-09,Santa Clara,1967585,22,32,2,0
2020-05-10,Santa Clara,1967585,11,14,0,1
2020-05-11,Santa Clara,1967585,24,9,2,0
2020-05-12,Santa Clara,1967585,16,22,1,2
2020-05-13,Santa Clara,1967585,28,8,1,1
2020-05-14,Santa Clara,1967585,17,10,1,2
2020-05-15,Santa Clara,1967585,21,15,1,1
2020-05-16,Santa Clara,1967585,24,25,1,0
2020-05-17,Santa Clara,1967585,14,33,0,0
2020-05-18,Santa Clara,1967585,37,15,0,2
2020-05-19,Santa Clara,1967585,31,12,0,1
2020-05-20,Santa Clara,1967585,43,28,1,0
2020-05-21,Santa Clara,1967585,20,12,1,0
2020-05-22,Santa Clara,1967585,19,17,0,1
2020-05-23,Santa Clara,1967585,17,56,0,0
2020-05-24,Santa Clara,1967585,13,30,0,0
2020-05-25,Santa Clara,1967585,19,24,1,0
2020-05-26,Santa Clara,1967585,31,12,1,0
2020-05-27,Santa Clara,1967585,32,21,0,1
2020-05-28,Santa Clara,1967585,31,18,2,0
2020-05-29,Santa Clara,1967585,39,9,0,1
2020-05-30,Santa Clara,1967585,28,34,0,0
2020-05-31,Santa Clara,1967585,16,44,2,1
2020-06-01,Santa Clara,1967585,44,12,1,0
2020-06-02,Santa Clara,1967585,38,22,1,2
2020-06-03,Santa Clara,1967585,49,17,0,0
2020-06-04,Santa Clara,1967585,38,35,1,0
2020-06-05,Santa Clara,1967585,32,31,1,0
2020-06-06,Santa Clara,1967585,25,32,0,0
2020-06-07,Santa Clara,1967585,41,13,1,2
2020-06-08,Santa Clara,1967585,49,24,1,0
2020-06-09,Santa Clara,1967585,44,35,1,1
2020-06-10,Santa Clara,1967585,67,26,1,2
2020-06-11,Santa Clara,1967585,51,17,0,0
2020-06-12,Santa Clara,1967585,66,50,3,0
2020-06-13,Santa Clara,1967585,41,42,0,-1
2020-06-14,Santa Clara,1967585,41,37,1,0
2020-06-15,Santa Clara,1967585,92,26,0,0
2020-06-16,Santa Clara,1967585,100,24,1,0
2020-06-17,Santa Clara,1967585,106,36,0,0
2020-06-18,Santa Clara,1967585,91,74,0,4
2020-06-19,Santa Clara,1967585,100,38,1,2
2020-06-20,Santa Clara,1967585,74,59,1,0
2020-06-21,Santa Clara,1967585,72,79,0,0
2020-06-22,Santa Clara,1967585,138,66,0,1
2020-06-23,Santa Clara,1967585,160,120,2,0
2020-06-24,Santa Clara,1967585,146,112,1,0
2020-06-25,Santa Clara,1967585,129,59,1,1
2020-06-26,Santa Clara,1967585,148,97,0,0
2020-06-27,Santa Clara,1967585,101,38,0,1
2020-06-28,Santa Clara,1967585,106,125,0,-1
2020-06-29,Santa Clara,1967585,160,100,0,1
2020-06-30,Santa Clara,1967585,172,115,2,0
2020-07-01,Santa Clara,1967585,200,201,0,2
2020-07-02,Santa Clara,1967585,187,175,2,1
2020-07-03,Santa Clara,1967585,126,98,2,1
2020-07-04,Santa Clara,1967585,111,225,2,0
2020-07-05,Santa Clara,1967585,191,192,2,1
2020-07-06,Santa Clara,1967585,289,132,2,3
2020-07-07,Santa Clara,1967585,270,69,1,-1
2020-07-08,Santa Clara,1967585,270,72,0,0
2020-07-09,Santa Clara,1967585,233,128,5,0
2020-07-10,Santa Clara,1967585,257,181,1,0
2020-07-11,Santa Clara,1967585,224,140,0,0
2020-07-12,Santa Clara,1967585,160,293,2,0
2020-07-13,Santa Clara,1967585,240,236,1,0
2020-07-14,Santa Clara,1967585,324,198,2,0
2020-07-15,Santa Clara,1967585,327,214,1,0
2020-07-16,Santa Clara,1967585,303,90,0,0
2020-07-17,Santa Clara,1967585,280,90,1,0
2020-07-18,Santa Clara,1967585,217,175,1,0
2020-07-19,Santa Clara,1967585,150,148,1,0
2020-07-20,Santa Clara,1967585,244,308,1,0
2020-07-21,Santa Clara,1967585,229,278,1,0
2020-07-22,Santa Clara,1967585,263,277,1,2
2020-07-23,Santa Clara,1967585,245,192,2,-1
2020-07-24,Santa Clara,1967585,217,200,1,0
2020-07-25,Santa Clara,1967585,164,109,1,1
2020-07-26,Santa Clara,1967585,134,219,2,0
2020-07-27,Santa Clara,1967585,230,171,0,0
2020-07-28,Santa Clara,1967585,268,150,3,-1
2020-07-29,Santa Clara,1967585,235,260,0,0
2020-07-30,Santa Clara,1967585,209,141,2,5
2020-07-31,Santa Clara,1967585,238,155,1,1
2020-08-01,Santa Clara,1967585,221,418,1,0
2020-08-02,Santa Clara,1967585,151,296,2,1
2020-08-03,Santa Clara,1967585,219,170,3,0
2020-08-04,Santa Clara,1967585,276,239,4,3
2020-08-05,Santa Clara,1967585,300,88,1,1
2020-08-06,Santa Clara,1967585,235,206,0,2
2020-08-07,Santa Clara,1967585,229,129,0,2
2020-08-08,Santa Clara,1967585,199,206,0,1
2020-08-09,Santa Clara,1967585,152,263,1,0
2020-08-10,Santa Clara,1967585,270,737,0,1
2020-08-11,Santa Clara,1967585,260,305,2,1
2020-08-12,Santa Clara,1967585,221,82,2,-1
2020-08-13,Santa Clara,1967585,175,255,3,0
2020-08-14,Santa Clara,1967585,223,528,2,1
2020-08-15,Santa Clara,1967585,166,320,2,0
2020-08-16,Santa Clara,1967585,96,224,3,0
2020-08-17,Santa Clara,1967585,197,217,1,0
2020-08-18,Santa Clara,1967585,220,240,3,1
2020-08-19,Santa Clara,1967585,173,208,5,5
2020-08-20,Santa Clara,1967585,145,168,3,1
2020-08-21,Santa Clara,1967585,171,237,3,0
2020-08-22,Santa Clara,1967585,152,191,2,0
2020-08-23,Santa Clara,1967585,107,322,2,1
2020-08-24,Santa Clara,1967585,193,137,4,1
2020-08-25,Santa Clara,1967585,203,150,1,2
2020-08-26,Santa Clara,1967585,173,84,5,4
2020-08-27,Santa Clara,1967585,177,212,0,1
2020-08-28,Santa Clara,1967585,183,201,3,2
2020-08-29,Santa Clara,1967585,131,202,1,1
2020-08-30,Santa Clara,1967585,97,147,4,0
2020-08-31,Santa Clara,1967585,176,166,1,0
2020-09-01,Santa Clara,1967585,189,108,3,2
2020-09-02,Santa Clara,1967585,178,354,0,2
2020-09-03,Santa Clara,1967585,153,206,1,2
2020-09-04,Santa Clara,1967585,180,195,2,1
2020-09-05,Santa Clara,1967585,108,237,2,-2
2020-09-06,Santa Clara,1967585,84,184,4,0
2020-09-07,Santa Clara,1967585,100,101,0,19
2020-09-08,Santa Clara,1967585,158,49,4,2
2020-09-09,Santa Clara,1967585,175,114,1,0
2020-09-10,Santa Clara,1967585,131,111,1,3
2020-09-11,Santa Clara,1967585,114,195,1,3
2020-09-12,Santa Clara,1967585,91,265,0,3
2020-09-13,Santa Clara,1967585,84,126,4,8
2020-09-14,Santa Clara,1967585,136,89,3,2
2020-09-15,Santa Clara,1967585,188,65,0,5
2020-09-16,Santa Clara,1967585,136,74,1,1
2020-09-17,Santa Clara,1967585,118,141,1,1
2020-09-18,Santa Clara,1967585,115,233,0,-2
2020-09-19,Santa Clara,1967585,97,112,3,-1
2020-09-20,Santa Clara,1967585,89,160,1,1
2020-09-21,Santa Clara,1967585,119,102,1,0
2020-09-22,Santa Clara,1967585,100,82,3,1
2020-09-23,Santa Clara,1967585,117,61,2,7
2020-09-24,Santa Clara,1967585,110,114,1,2
2020-09-25,Santa Clara,1967585,88,123,1,3
2020-09-26,Santa Clara,1967585,63,155,3,5
2020-09-27,Santa Clara,1967585,71,124,4,1
2020-09-28,Santa Clara,1967585,109,89,1,0
2020-09-29,Santa Clara,1967585,116,53,3,31
2020-09-30,Santa Clara,1967585,133,85,2,0
2020-10-01,Santa Clara,1967585,105,80,1,3
2020-10-02,Santa Clara,1967585,101,147,2,0
2020-10-03,Santa Clara,1967585,81,127,4,4
2020-10-04,Santa Clara,1967585,80,108,2,7
2020-10-05,Santa Clara,1967585,136,81,3,3
2020-10-06,Santa Clara,1967585,115,53,1,1
2020-10-07,Santa Clara,1967585,95,79,0,0
2020-10-08,Santa Clara,1967585,127,102,5,3
2020-10-09,Santa Clara,1967585,102,156,2,5
2020-10-10,Santa Clara,1967585,102,103,0,2
2020-10-11,Santa Clara,1967585,92,133,2,6
2020-10-12,Santa Clara,1967585,142,91,2,7
2020-10-13,Santa Clara,1967585,114,100,0,0
2020-10-14,Santa Clara,1967585,127,57,1,0
2020-10-15,Santa Clara,1967585,148,73,2,0
2020-10-16,Santa Clara,1967585,117,112,0,2
2020-10-17,Santa Clara,1967585,85,77,2,4
2020-10-18,Santa Clara,1967585,89,172,2,3
2020-10-19,Santa Clara,1967585,174,132,2,0
2020-10-20,Santa Clara,1967585,151,105,1,6
2020-10-21,Santa Clara,1967585,136,131,5,3
2020-10-22,Santa Clara,1967585,124,84,2,2
2020-10-23,Santa Clara,1967585,155,201,5,1
2020-10-24,Santa Clara,1967585,102,156,4,1
2020-10-25,Santa Clara,1967585,87,109,0,0
2020-10-26,Santa Clara,1967585,187,171,1,0
2020-10-27,Santa Clara,1967585,189,110,3,2
2020-10-28,Santa Clara,1967585,142,135,0,8
2020-10-29,Santa Clara,1967585,144,111,2,2
2020-10-30,Santa Clara,1967585,152,197,2,1
2020-10-31,Santa Clara,1967585,149,146,2,1
2020-11-01,Santa Clara,1967585,167,133,5,7
2020-11-02,Santa Clara,1967585,276,132,4,1
2020-11-03,Santa Clara,1967585,289,164,2,6
2020-11-04,Santa Clara,1967585,275,101,6,0
2020-11-05,Santa Clara,1967585,261,164,1,9
2020-11-06,Santa Clara,1967585,268,180,1,0
2020-11-07,Santa Clara,1967585,242,413,0,8
2020-11-08,Santa Clara,1967585,205,198,3,0
2020-11-09,Santa Clara,1967585,375,251,1,-1
2020-11-10,Santa Clara,1967585,395,224,1,0
2020-11-11,Santa Clara,1967585,341,158,2,4
2020-11-12,Santa Clara,1967585,354,186,2,1
2020-11-13,Santa Clara,1967585,374,348,2,1
2020-11-14,Santa Clara,1967585,325,353,1,1
2020-11-15,Santa Clara,1967585,285,327,6,2
2020-11-16,Santa Clara,1967585,453,384,3,1
2020-11-17,Santa Clara,1967585,567,340,7,0
2020-11-18,Santa Clara,1967585,549,272,1,2
2020-11-19,Santa Clara,1967585,465,345,4,3
2020-11-20,Santa Clara,1967585,559,372,2,7
2020-11-21,Santa Clara,1967585,421,375,5,2
2020-11-22,Santa Clara,1967585,381,256,2,1
2020-11-23,Santa Clara,1967585,677,431,3,1
2020-11-24,Santa Clara,1967585,649,500,5,3
2020-11-25,Santa Clara,1967585,786,468,2,4
2020-11-26,Santa Clara,1967585,447,379,3,4
2020-11-27,Santa Clara,1967585,641,524,3,3
2020-11-28,Santa Clara,1967585,676,766,5,0
2020-11-29,Santa Clara,1967585,746,533,6,2
2020-11-30,Santa Clara,1967585,1202,785,6,0
2020-12-01,Santa Clara,1967585,1205,378,6,1
2020-12-02,Santa Clara,1967585,1255,481,8,6
2020-12-03,Santa Clara,1967585,1116,743,10,7
2020-12-04,Santa Clara,1967585,1194,844,5,3
2020-12-05,Santa Clara,1967585,915,874,3,6
2020-12-06,Santa Clara,1967585,737,773,6,8
2020-12-07,Santa Clara,1967585,1373,1509,10,2
2020-12-08,Santa Clara,1967585,1383,688,8,0
2020-12-09,Santa Clara,1967585,1297,1603,9,5
2020-12-10,Santa Clara,1967585,1141,1027,11,2
2020-12-11,Santa Clara,1967585,1138,1162,11,3
2020-12-12,Santa Clara,1967585,1005,791,11,4
2020-12-13,Santa Clara,1967585,952,2028,8,1
2020-12-14,Santa Clara,1967585,1428,1260,14,3
2020-12-15,Santa Clara,1967585,1569,1131,20,3
2020-12-16,Santa Clara,1967585,1434,1191,9,18
2020-12-17,Santa Clara,1967585,1239,1057,17,4
2020-12-18,Santa Clara,1967585,1167,1433,13,12
2020-12-19,Santa Clara,1967585,868,1548,23,19
2020-12-20,Santa Clara,1967585,809,1320,18,8
2020-12-21,Santa Clara,1967585,1400,839,24,4
2020-12-22,Santa Clara,1967585,1190,1493,20,-1
2020-12-23,Santa Clara,1967585,1167,1263,18,10
2020-12-24,Santa Clara,1967585,906,1287,17,12
2020-12-25,Santa Clara,1967585,604,1431,21,21
2020-12-26,Santa Clara,1967585,1117,1012,20,6
2020-12-27,Santa Clara,1967585,1058,1103,31,1
2020-12-28,Santa Clara,1967585,1624,1130,23,0
2020-12-29,Santa Clara,1967585,1491,1163,21,2
2020-12-30,Santa Clara,1967585,1537,-363,17,40
2020-12-31,Santa Clara,1967585,1257,2814,20,4
2021-01-01,Santa Clara,1967585,760,1872,34,15
2021-01-02,Santa Clara,1967585,1275,1758,19,40
2021-01-03,Santa Clara,1967585,1167,872,29,0
2021-01-04,Santa Clara,1967585,1549,763,13,7
2021-01-05,Santa Clara,1967585,1754,1058,18,2
2021-01-06,Santa Clara,1967585,1532,1130,17,17
2021-01-07,Santa Clara,1967585,1402,1323,19,29
2021-01-08,Santa Clara,1967585,1220,1753,19,14
2021-01-09,Santa Clara,1967585,1025,1708,26,19
2021-01-10,Santa Clara,1967585,844,1510,11,50
2021-01-11,Santa Clara,1967585,1177,1072,23,19
2021-01-12,Santa Clara,1967585,1198,1224,28,27
2021-01-13,Santa Clara,1967585,1060,1112,19,7
2021-01-14,Santa Clara,1967585,975,1318,18,-1
2021-01-15,Santa Clara,1967585,892,1598,29,32
2021-01-16,Santa Clara,1967585,649,1481,20,12
2021-01-17,Santa Clara,1967585,461,1168,25,22
2021-01-18,Santa Clara,1967585,758,936,19,16
2021-01-19,Santa Clara,1967585,902,795,17,18
2021-01-20,Santa Clara,1967585,786,512,19,30
2021-01-21,Santa Clara,1967585,683,1033,17,22
2021-01-22,Santa Clara,1967585,621,407,18,0
2021-01-23,Santa Clara,1967585,441,754,16,24
2021-01-24,Santa Clara,1967585,354,914,16,23
2021-01-25,Santa Clara,1967585,650,544,14,34
2021-01-26,Santa Clara,1967585,572,568,13,28
2021-01-27,Santa Clara,1967585,476,517,18,13
2021-01-28,Santa Clara,1967585,404,738,13,35
2021-01-29,Santa Clara,1967585,465,540,15,54
2021-01-30,Santa Clara,1967585,366,461,7,34
2021-01-31,Santa Clara,1967585,352,515,16,23
2021-02-01,Santa Clara,1967585,549,476,18,13
2021-02-02,Santa Clara,1967585,416,410,11,6
2021-02-03,Santa Clara,1967585,463,406,22,15
2021-02-04,Santa Clara,1967585,315,503,14,40
2021-02-05,Santa Clara,1967585,348,331,13,17
2021-02-06,Santa Clara,1967585,250,527,10,18
2021-02-07,Santa Clara,1967585,221,479,11,11
2021-02-08,Santa Clara,1967585,340,295,8,6
2021-02-09,Santa Clara,1967585,325,349,12,7
2021-02-10,Santa Clara,1967585,307,286,19,26
2021-02-11,Santa Clara,1967585,238,344,16,18
2021-02-12,Santa Clara,1967585,257,367,12,36
2021-02-13,Santa Clara,1967585,169,366,10,27
2021-02-14,Santa Clara,1967585,184,287,7,12
2021-02-15,Santa Clara,1967585,200,218,11,6
2021-02-16,Santa Clara,1967585,234,124,7,3
2021-02-17,Santa Clara,1967585,253,195,9,1
2021-02-18,Santa Clara,1967585,232,261,10,13
2021-02-19,Santa Clara,1967585,225,190,7,29
2021-02-20,Santa Clara,1967585,213,328,10,15
2021-02-21,Santa Clara,1967585,176,264,4,5
2021-02-22,Santa Clara,1967585,224,221,7,1
2021-02-23,Santa Clara,1967585,210,236,9,6
2021-02-24,Santa Clara,1967585,196,222,5,13
2021-02-25,Santa Clara,1967585,154,252,5,3
2021-02-26,Santa Clara,1967585,165,245,10,23
2021-02-27,Santa Clara,1967585,129,193,6,3
2021-02-28,Santa Clara,1967585,147,195,4,1
2021-03-01,Santa Clara,1967585,199,128,6,0
2021-03-02,Santa Clara,1967585,158,148,3,2
