date,county,icu_covid_confirmed,icu_covid_suspected,hsp_covid_confirmed,hsp_covid_suspected,icu_available_beds,hsp_all_beds
2020-11-27,San Benito,2,0,4,0,0,NA
2020-11-28,San Benito,2,0,5,0,1,NA
2020-11-29,San Benito,3,0,6,0,1,NA
2020-11-30,San Benito,3,0,6,0,1,NA
2020-12-01,San Benito,3,0,8,0,0,NA
2020-12-02,San Benito,3,0,9,0,0,NA
2020-12-03,San Benito,3,0,6,0,0,NA
2020-12-04,San Benito,2,0,5,0,0,NA
2020-12-05,San Benito,2,0,5,0,0,NA
2020-12-06,San Benito,2,0,4,0,0,NA
2020-12-07,San Benito,2,0,7,0,0,NA
2020-12-08,San Benito,2,0,7,0,0,NA
2020-12-09,San Benito,1,0,6,0,0,NA
2020-12-10,San Benito,2,0,10,0,0,NA
2020-12-11,San Benito,2,0,8,0,0,NA
2020-12-12,San Benito,2,0,9,0,0,NA
2020-12-13,San Benito,2,0,11,0,0,NA
2020-12-14,San Benito,2,0,11,0,0,NA
2020-12-15,San Benito,3,0,12,0,0,NA
2020-12-16,San Benito,3,0,12,0,0,NA
2020-12-17,San Benito,3,0,13,0,0,NA
2020-12-18,San Benito,3,0,12,0,0,NA
2020-12-19,San Benito,3,0,12,0,0,NA
2020-12-20,San Benito,3,0,15,0,0,NA
2020-12-21,San Benito,3,0,15,0,0,NA
2020-12-22,San Benito,3,0,14,0,0,NA
2020-12-23,San Benito,4,0,15,0,0,NA
2020-12-24,San Benito,4,0,16,0,0,NA
2020-12-25,San Benito,4,0,16,0,0,NA
2020-12-26,San Benito,4,0,16,0,0,NA
2020-12-27,San Benito,4,0,16,0,0,NA
2020-12-28,San Benito,3,0,15,0,0,NA
2020-03-29,San Bernardino,19,20,33,123,65,NA
2020-03-30,San Bernardino,27,33,67,179,66,NA
2020-03-31,San Bernardino,33,48,82,231,63,NA
2020-04-01,San Bernardino,39,52,95,196,34,NA
2020-04-02,San Bernardino,50,45,126,185,37,NA
2020-04-03,San Bernardino,44,53,118,204,57,NA
2020-04-04,San Bernardino,51,66,138,254,67,NA
2020-04-05,San Bernardino,59,54,146,240,70,NA
2020-04-06,San Bernardino,60,43,148,185,102,NA
2020-04-07,San Bernardino,54,49,146,178,126,NA
2020-04-08,San Bernardino,51,53,132,301,144,NA
2020-04-09,San Bernardino,56,41,136,269,143,NA
2020-04-10,San Bernardino,66,58,156,295,134,NA
2020-04-11,San Bernardino,57,42,153,213,117,NA
2020-04-12,San Bernardino,63,36,157,172,108,NA
2020-04-13,San Bernardino,60,24,167,155,135,NA
2020-04-14,San Bernardino,59,43,166,149,117,NA
2020-04-15,San Bernardino,65,39,149,109,61,NA
2020-04-16,San Bernardino,60,25,164,124,83,NA
2020-04-17,San Bernardino,62,29,165,123,82,NA
2020-04-18,San Bernardino,61,22,161,108,107,NA
2020-04-19,San Bernardino,62,17,158,97,107,NA
2020-04-20,San Bernardino,60,28,152,200,150,NA
2020-04-21,San Bernardino,51,36,153,204,142,NA
2020-04-22,San Bernardino,54,32,149,201,167,NA
2020-04-23,San Bernardino,54,19,146,94,175,NA
2020-04-24,San Bernardino,57,16,152,101,250,NA
2020-04-25,San Bernardino,53,14,147,101,277,NA
2020-04-26,San Bernardino,50,20,146,83,201,NA
2020-04-27,San Bernardino,49,18,154,83,183,NA
2020-04-28,San Bernardino,51,31,156,123,179,NA
2020-04-29,San Bernardino,56,23,156,124,162,NA
2020-04-30,San Bernardino,58,17,158,100,184,NA
2020-05-01,San Bernardino,55,15,157,106,138,NA
2020-05-02,San Bernardino,55,22,144,116,126,NA
2020-05-03,San Bernardino,59,16,154,100,135,NA
2020-05-04,San Bernardino,58,11,156,103,146,NA
2020-05-05,San Bernardino,58,20,155,105,139,NA
2020-05-06,San Bernardino,51,14,167,69,157,NA
2020-05-07,San Bernardino,51,12,153,73,165,NA
2020-05-08,San Bernardino,52,11,142,78,166,NA
2020-05-09,San Bernardino,55,13,145,86,171,NA
2020-05-10,San Bernardino,53,12,144,83,188,NA
2020-05-11,San Bernardino,53,12,152,66,178,NA
2020-05-12,San Bernardino,48,10,148,49,180,NA
2020-05-13,San Bernardino,49,10,133,90,153,NA
2020-05-14,San Bernardino,47,15,132,97,182,NA
2020-05-15,San Bernardino,51,14,125,69,168,NA
2020-05-16,San Bernardino,54,13,122,79,145,NA
2020-05-17,San Bernardino,52,15,129,81,184,NA
2020-05-18,San Bernardino,52,14,140,81,197,NA
2020-05-19,San Bernardino,55,20,134,76,206,NA
2020-05-20,San Bernardino,51,14,127,89,213,NA
2020-05-21,San Bernardino,47,16,131,93,225,NA
2020-05-22,San Bernardino,44,11,125,101,218,NA
2020-05-23,San Bernardino,47,15,134,100,207,NA
2020-05-24,San Bernardino,48,22,139,103,196,NA
2020-05-25,San Bernardino,48,23,138,116,245,NA
2020-05-26,San Bernardino,57,19,154,125,237,NA
2020-05-27,San Bernardino,54,19,159,101,222,NA
2020-05-28,San Bernardino,53,17,156,87,186,NA
2020-05-29,San Bernardino,50,13,134,95,164,NA
2020-05-30,San Bernardino,52,12,130,95,203,NA
2020-05-31,San Bernardino,53,10,136,73,205,NA
2020-06-01,San Bernardino,62,17,148,69,186,NA
2020-06-02,San Bernardino,63,13,156,70,189,NA
2020-06-03,San Bernardino,67,18,157,75,178,NA
2020-06-04,San Bernardino,66,15,168,70,169,NA
2020-06-05,San Bernardino,61,14,180,63,140,NA
2020-06-06,San Bernardino,69,15,195,59,147,NA
2020-06-07,San Bernardino,72,11,164,57,158,NA
2020-06-08,San Bernardino,74,12,197,54,156,NA
2020-06-09,San Bernardino,76,18,205,71,136,NA
2020-06-10,San Bernardino,75,17,171,76,132,NA
2020-06-11,San Bernardino,73,16,194,77,133,NA
2020-06-12,San Bernardino,77,16,205,78,138,NA
2020-06-13,San Bernardino,83,18,204,81,129,NA
2020-06-14,San Bernardino,77,18,206,89,140,NA
2020-06-15,San Bernardino,77,18,221,74,149,NA
2020-06-16,San Bernardino,77,13,229,64,156,NA
2020-06-17,San Bernardino,76,12,233,64,146,NA
2020-06-18,San Bernardino,87,8,253,60,156,NA
2020-06-19,San Bernardino,90,9,261,57,147,NA
2020-06-20,San Bernardino,94,5,252,78,149,NA
2020-06-21,San Bernardino,97,11,270,74,159,NA
2020-06-22,San Bernardino,109,14,301,84,128,NA
2020-06-23,San Bernardino,111,22,311,130,130,NA
2020-06-24,San Bernardino,113,12,331,101,131,NA
2020-06-25,San Bernardino,116,11,338,98,119,NA
2020-06-26,San Bernardino,122,11,349,97,115,NA
2020-06-27,San Bernardino,130,9,353,79,124,NA
2020-06-28,San Bernardino,135,12,376,83,124,NA
2020-06-29,San Bernardino,138,10,393,85,140,NA
2020-06-30,San Bernardino,142,21,406,85,120,NA
2020-07-01,San Bernardino,151,19,428,88,95,NA
2020-07-02,San Bernardino,156,13,438,91,85,NA
2020-07-03,San Bernardino,155,14,451,88,87,NA
2020-07-04,San Bernardino,158,16,461,96,117,NA
2020-07-05,San Bernardino,164,11,484,81,112,NA
2020-07-06,San Bernardino,160,10,501,73,129,NA
2020-07-07,San Bernardino,166,9,511,68,160,NA
2020-07-08,San Bernardino,148,5,505,94,162,NA
2020-07-09,San Bernardino,160,6,522,78,165,NA
2020-07-10,San Bernardino,157,10,558,84,197,NA
2020-07-11,San Bernardino,165,11,564,88,145,NA
2020-07-12,San Bernardino,166,12,587,82,177,NA
2020-07-13,San Bernardino,174,5,616,64,168,NA
2020-07-14,San Bernardino,174,5,603,73,158,NA
2020-07-15,San Bernardino,176,6,589,67,148,NA
2020-07-16,San Bernardino,180,8,600,76,143,NA
2020-07-17,San Bernardino,174,7,625,55,149,NA
2020-07-18,San Bernardino,183,11,611,88,156,NA
2020-07-19,San Bernardino,194,6,613,61,169,NA
2020-07-20,San Bernardino,190,5,607,69,178,NA
2020-07-21,San Bernardino,181,13,606,118,157,NA
2020-07-22,San Bernardino,197,15,586,102,185,NA
2020-07-23,San Bernardino,187,14,600,104,172,NA
2020-07-24,San Bernardino,177,15,607,108,159,NA
2020-07-25,San Bernardino,195,10,638,100,131,NA
2020-07-26,San Bernardino,195,8,609,104,136,NA
2020-07-27,San Bernardino,179,14,595,93,210,NA
2020-07-28,San Bernardino,180,12,608,102,190,NA
2020-07-29,San Bernardino,176,16,562,88,165,NA
2020-07-30,San Bernardino,187,10,596,81,111,NA
2020-07-31,San Bernardino,184,8,568,82,117,NA
2020-08-01,San Bernardino,186,11,567,85,164,NA
2020-08-02,San Bernardino,193,5,575,67,116,NA
2020-08-03,San Bernardino,188,10,561,76,126,NA
2020-08-04,San Bernardino,174,6,541,58,131,NA
2020-08-05,San Bernardino,170,7,541,76,128,NA
2020-08-06,San Bernardino,169,6,530,71,123,NA
2020-08-07,San Bernardino,157,8,493,60,136,NA
2020-08-08,San Bernardino,153,8,485,69,137,NA
2020-08-09,San Bernardino,152,6,486,67,155,NA
2020-08-10,San Bernardino,152,8,468,81,149,NA
2020-08-11,San Bernardino,162,11,472,56,139,NA
2020-08-12,San Bernardino,159,12,468,81,137,NA
2020-08-13,San Bernardino,155,7,481,70,152,NA
2020-08-14,San Bernardino,145,13,475,61,141,NA
2020-08-15,San Bernardino,134,18,445,96,148,NA
2020-08-16,San Bernardino,130,18,437,90,149,NA
2020-08-17,San Bernardino,130,16,441,80,138,NA
2020-08-18,San Bernardino,125,12,440,89,148,NA
2020-08-19,San Bernardino,123,7,418,82,146,NA
2020-08-20,San Bernardino,116,11,386,75,137,NA
2020-08-21,San Bernardino,117,10,365,81,157,NA
2020-08-22,San Bernardino,109,9,351,68,157,NA
2020-08-23,San Bernardino,98,5,356,71,176,NA
2020-08-24,San Bernardino,109,5,335,67,184,NA
2020-08-25,San Bernardino,100,6,321,59,169,NA
2020-08-26,San Bernardino,102,4,318,49,159,NA
2020-08-27,San Bernardino,107,7,306,55,148,NA
2020-08-28,San Bernardino,111,4,305,49,159,NA
2020-08-29,San Bernardino,103,5,292,42,167,NA
2020-08-30,San Bernardino,99,7,283,54,149,NA
2020-08-31,San Bernardino,98,7,292,63,168,NA
2020-09-01,San Bernardino,100,7,283,66,137,NA
2020-09-02,San Bernardino,92,9,264,59,134,NA
2020-09-03,San Bernardino,89,4,252,43,138,NA
2020-09-04,San Bernardino,87,7,239,44,167,NA
2020-09-05,San Bernardino,86,4,243,39,156,NA
2020-09-06,San Bernardino,89,4,228,39,151,NA
2020-09-07,San Bernardino,85,5,224,42,162,NA
2020-09-08,San Bernardino,84,5,214,61,172,NA
2020-09-09,San Bernardino,81,6,210,60,161,NA
2020-09-10,San Bernardino,74,4,205,54,156,NA
2020-09-11,San Bernardino,67,10,201,49,149,NA
2020-09-12,San Bernardino,66,2,190,36,170,NA
2020-09-13,San Bernardino,65,4,183,34,139,NA
2020-09-14,San Bernardino,63,2,186,53,148,NA
2020-09-15,San Bernardino,55,6,180,57,144,NA
2020-09-16,San Bernardino,58,9,186,59,145,NA
2020-09-17,San Bernardino,55,8,172,51,146,NA
2020-09-18,San Bernardino,50,10,169,47,156,NA
2020-09-19,San Bernardino,45,11,167,54,169,NA
2020-09-20,San Bernardino,49,13,156,62,175,NA
2020-09-21,San Bernardino,46,12,164,71,172,NA
2020-09-22,San Bernardino,46,12,162,72,186,NA
2020-09-23,San Bernardino,49,7,160,52,180,NA
2020-09-24,San Bernardino,50,8,152,42,153,NA
2020-09-25,San Bernardino,47,6,148,50,150,NA
2020-09-26,San Bernardino,47,4,152,44,159,NA
2020-09-27,San Bernardino,47,5,160,50,171,NA
2020-09-28,San Bernardino,48,8,165,58,173,NA
2020-09-29,San Bernardino,45,9,170,55,160,NA
2020-09-30,San Bernardino,45,12,165,58,164,NA
2020-10-01,San Bernardino,43,6,173,47,163,NA
2020-10-02,San Bernardino,41,5,164,48,165,NA
2020-10-03,San Bernardino,43,7,170,54,164,NA
2020-10-04,San Bernardino,49,8,175,59,180,NA
2020-10-05,San Bernardino,50,6,186,53,169,NA
2020-10-06,San Bernardino,52,5,200,39,157,NA
2020-10-07,San Bernardino,45,5,205,44,149,NA
2020-10-08,San Bernardino,35,10,207,51,158,NA
2020-10-09,San Bernardino,33,8,209,49,163,NA
2020-10-10,San Bernardino,35,9,192,52,171,NA
2020-10-11,San Bernardino,42,15,183,53,164,NA
2020-10-12,San Bernardino,42,8,186,50,168,NA
2020-10-13,San Bernardino,40,5,179,49,161,NA
2020-10-14,San Bernardino,41,2,181,52,169,NA
2020-10-15,San Bernardino,45,5,186,53,159,NA
2020-10-16,San Bernardino,46,4,189,44,161,NA
2020-10-17,San Bernardino,39,9,265,45,166,NA
2020-10-18,San Bernardino,41,9,181,47,172,NA
2020-10-19,San Bernardino,40,7,187,44,162,NA
2020-10-20,San Bernardino,41,7,198,31,125,NA
2020-10-21,San Bernardino,48,5,208,37,108,NA
2020-10-22,San Bernardino,43,6,215,48,131,NA
2020-10-23,San Bernardino,40,9,212,51,137,NA
2020-10-24,San Bernardino,38,6,203,60,130,NA
2020-10-25,San Bernardino,45,7,219,42,128,NA
2020-10-26,San Bernardino,48,8,217,42,125,NA
2020-10-27,San Bernardino,52,12,233,35,109,NA
2020-10-28,San Bernardino,53,9,231,43,103,NA
2020-10-29,San Bernardino,58,12,233,40,100,NA
2020-10-30,San Bernardino,54,10,248,51,97,NA
2020-10-31,San Bernardino,58,9,241,47,102,NA
2020-11-01,San Bernardino,58,14,242,61,104,NA
2020-11-02,San Bernardino,62,7,243,54,121,NA
2020-11-03,San Bernardino,66,9,263,52,96,NA
2020-11-04,San Bernardino,77,9,281,58,95,NA
2020-11-05,San Bernardino,77,9,283,49,94,NA
2020-11-06,San Bernardino,76,7,281,43,107,NA
2020-11-07,San Bernardino,69,9,274,38,119,NA
2020-11-08,San Bernardino,73,7,289,37,94,NA
2020-11-09,San Bernardino,79,5,284,47,93,NA
2020-11-10,San Bernardino,79,5,286,63,105,NA
2020-11-11,San Bernardino,84,2,302,50,107,NA
2020-11-12,San Bernardino,86,7,318,58,93,NA
2020-11-13,San Bernardino,83,8,334,54,95,NA
2020-11-14,San Bernardino,83,10,362,57,92,NA
2020-11-15,San Bernardino,88,12,378,64,109,NA
2020-11-16,San Bernardino,102,9,411,69,111,NA
2020-11-17,San Bernardino,107,12,417,67,96,NA
2020-11-18,San Bernardino,119,8,439,57,89,NA
2020-11-19,San Bernardino,126,5,458,54,91,NA
2020-11-20,San Bernardino,129,7,509,52,68,NA
2020-11-21,San Bernardino,128,10,495,64,93,NA
2020-11-22,San Bernardino,137,9,527,53,88,NA
2020-11-23,San Bernardino,140,11,583,75,80,NA
2020-11-24,San Bernardino,145,13,606,67,65,NA
2020-11-25,San Bernardino,155,10,628,66,72,NA
2020-11-26,San Bernardino,167,8,656,48,69,NA
2020-11-27,San Bernardino,162,10,661,64,86,NA
2020-11-28,San Bernardino,170,8,728,64,82,NA
2020-11-29,San Bernardino,171,5,781,58,88,NA
2020-11-30,San Bernardino,177,8,856,78,68,NA
2020-12-01,San Bernardino,192,10,883,82,54,NA
2020-12-02,San Bernardino,192,12,904,98,57,NA
2020-12-03,San Bernardino,199,9,880,84,64,NA
2020-12-04,San Bernardino,209,8,913,85,63,NA
2020-12-05,San Bernardino,225,5,958,78,72,NA
2020-12-06,San Bernardino,212,6,984,76,71,NA
2020-12-07,San Bernardino,216,9,996,104,63,NA
2020-12-08,San Bernardino,217,6,1053,87,82,NA
2020-12-09,San Bernardino,226,5,1094,92,50,NA
2020-12-10,San Bernardino,234,7,1132,109,71,NA
2020-12-11,San Bernardino,247,7,1154,86,59,NA
2020-12-12,San Bernardino,249,9,1234,88,62,NA
2020-12-13,San Bernardino,264,5,1277,87,55,NA
2020-12-14,San Bernardino,273,8,1319,96,59,NA
2020-12-15,San Bernardino,271,8,1413,92,53,NA
2020-12-16,San Bernardino,285,12,1458,127,41,NA
2020-12-17,San Bernardino,291,8,1492,100,40,NA
2020-12-18,San Bernardino,293,10,1508,137,42,NA
2020-12-19,San Bernardino,299,5,1508,126,44,NA
2020-12-20,San Bernardino,329,8,1545,125,38,NA
2020-12-21,San Bernardino,326,5,1618,101,40,NA
2020-12-22,San Bernardino,327,8,1635,119,37,NA
2020-12-23,San Bernardino,331,5,1642,107,38,NA
2020-12-24,San Bernardino,325,3,1641,90,31,NA
2020-12-25,San Bernardino,337,4,1625,95,49,NA
2020-12-26,San Bernardino,329,6,1617,82,45,NA
2020-12-27,San Bernardino,343,5,1655,72,48,NA
2020-12-28,San Bernardino,342,5,1738,83,53,NA
2020-03-29,San Diego,77,39,121,211,205,NA
2020-03-30,San Diego,72,23,146,446,228,NA
2020-03-31,San Diego,75,39,158,408,208,NA
2020-04-01,San Diego,71,32,168,340,215,NA
2020-04-02,San Diego,69,35,144,343,206,NA
2020-04-03,San Diego,84,28,171,308,216,NA
2020-04-04,San Diego,86,19,177,218,222,NA
2020-04-05,San Diego,89,31,179,220,247,NA
2020-04-06,San Diego,83,25,187,224,270,NA
2020-04-07,San Diego,87,29,203,124,189,NA
2020-04-08,San Diego,92,24,225,103,183,NA
2020-04-09,San Diego,98,18,227,124,163,NA
2020-04-10,San Diego,96,14,230,124,153,NA
2020-04-11,San Diego,98,23,239,118,140,NA
2020-04-12,San Diego,99,19,244,108,170,NA
2020-04-13,San Diego,101,24,243,107,171,NA
2020-04-14,San Diego,101,22,243,109,162,NA
2020-04-15,San Diego,98,23,236,112,148,NA
2020-04-16,San Diego,94,19,231,111,151,NA
2020-04-17,San Diego,92,21,232,111,157,NA
2020-04-18,San Diego,90,18,223,97,164,NA
2020-04-19,San Diego,92,26,226,94,154,NA
2020-04-20,San Diego,95,13,238,76,149,NA
2020-04-21,San Diego,98,21,221,84,161,NA
2020-04-22,San Diego,104,21,241,77,365,NA
2020-04-23,San Diego,105,12,253,65,389,NA
2020-04-24,San Diego,107,13,257,78,408,NA
2020-04-25,San Diego,110,19,268,96,395,NA
2020-04-26,San Diego,114,21,273,90,427,NA
2020-04-27,San Diego,115,15,277,59,377,NA
2020-04-28,San Diego,112,18,276,105,361,NA
2020-04-29,San Diego,119,17,282,73,363,NA
2020-04-30,San Diego,122,19,283,81,357,NA
2020-05-01,San Diego,123,11,290,60,365,NA
2020-05-02,San Diego,123,18,289,68,370,NA
2020-05-03,San Diego,125,20,276,76,369,NA
2020-05-04,San Diego,124,11,300,54,373,NA
2020-05-05,San Diego,122,11,294,69,345,NA
2020-05-06,San Diego,120,14,308,71,339,NA
2020-05-07,San Diego,123,16,312,75,338,NA
2020-05-08,San Diego,129,15,334,73,328,NA
2020-05-09,San Diego,134,9,338,58,329,NA
2020-05-10,San Diego,134,8,334,56,357,NA
2020-05-11,San Diego,131,13,339,61,374,NA
2020-05-12,San Diego,132,10,334,51,357,NA
2020-05-13,San Diego,136,10,329,51,346,NA
2020-05-14,San Diego,140,15,329,70,354,NA
2020-05-15,San Diego,139,12,326,66,332,NA
2020-05-16,San Diego,138,15,319,51,326,NA
2020-05-17,San Diego,140,10,321,59,364,NA
2020-05-18,San Diego,139,10,329,49,341,NA
2020-05-19,San Diego,142,13,319,68,311,NA
2020-05-20,San Diego,140,10,335,69,322,NA
2020-05-21,San Diego,139,6,325,53,313,NA
2020-05-22,San Diego,145,10,331,50,333,NA
2020-05-23,San Diego,138,14,304,82,323,NA
2020-05-24,San Diego,139,11,310,60,321,NA
2020-05-25,San Diego,139,21,317,68,385,NA
2020-05-26,San Diego,145,8,325,58,375,NA
2020-05-27,San Diego,144,12,329,79,315,NA
2020-05-28,San Diego,137,16,313,70,317,NA
2020-05-29,San Diego,138,16,300,58,291,NA
2020-05-30,San Diego,144,17,311,86,302,NA
2020-05-31,San Diego,145,8,306,92,327,NA
2020-06-01,San Diego,150,16,314,83,317,NA
2020-06-02,San Diego,142,16,297,72,301,NA
2020-06-03,San Diego,134,24,295,75,288,NA
2020-06-04,San Diego,135,18,297,82,292,NA
2020-06-05,San Diego,137,16,299,69,320,NA
2020-06-06,San Diego,134,12,285,76,319,NA
2020-06-07,San Diego,131,16,286,73,333,NA
2020-06-08,San Diego,143,23,291,80,332,NA
2020-06-09,San Diego,141,12,299,74,330,NA
2020-06-10,San Diego,135,16,286,76,330,NA
2020-06-11,San Diego,133,16,277,75,325,NA
2020-06-12,San Diego,131,13,275,41,328,NA
2020-06-13,San Diego,118,18,284,58,324,NA
2020-06-14,San Diego,111,21,282,84,323,NA
2020-06-15,San Diego,120,13,294,66,356,NA
2020-06-16,San Diego,130,12,289,54,320,NA
2020-06-17,San Diego,130,17,283,60,324,NA
2020-06-18,San Diego,136,15,288,63,313,NA
2020-06-19,San Diego,143,10,294,65,302,NA
2020-06-20,San Diego,138,10,280,50,308,NA
2020-06-21,San Diego,137,15,277,49,330,NA
2020-06-22,San Diego,137,18,286,60,357,NA
2020-06-23,San Diego,146,11,312,58,338,NA
2020-06-24,San Diego,152,15,333,50,335,NA
2020-06-25,San Diego,154,14,368,57,294,NA
2020-06-26,San Diego,158,13,362,65,310,NA
2020-06-27,San Diego,154,14,363,74,320,NA
2020-06-28,San Diego,160,18,373,85,314,NA
2020-06-29,San Diego,156,26,395,98,324,NA
2020-06-30,San Diego,158,15,391,62,335,NA
2020-07-01,San Diego,159,16,398,64,319,NA
2020-07-02,San Diego,146,13,380,79,337,NA
2020-07-03,San Diego,148,9,367,68,318,NA
2020-07-04,San Diego,156,11,372,73,344,NA
2020-07-05,San Diego,158,16,374,67,350,NA
2020-07-06,San Diego,159,16,384,72,339,NA
2020-07-07,San Diego,154,12,406,73,311,NA
2020-07-08,San Diego,157,14,407,76,305,NA
2020-07-09,San Diego,151,16,404,85,309,NA
2020-07-10,San Diego,159,14,411,79,313,NA
2020-07-11,San Diego,141,17,385,81,300,NA
2020-07-12,San Diego,148,11,389,78,370,NA
2020-07-13,San Diego,147,16,383,75,360,NA
2020-07-14,San Diego,149,19,394,88,349,NA
2020-07-15,San Diego,144,19,401,99,348,NA
2020-07-16,San Diego,142,24,388,110,337,NA
2020-07-17,San Diego,153,20,402,107,358,NA
2020-07-18,San Diego,144,14,396,91,376,NA
2020-07-19,San Diego,142,16,390,92,368,NA
2020-07-20,San Diego,151,21,402,97,365,NA
2020-07-21,San Diego,149,17,401,84,328,NA
2020-07-22,San Diego,128,14,351,82,222,NA
2020-07-23,San Diego,123,20,356,86,224,NA
2020-07-24,San Diego,121,14,347,73,252,NA
2020-07-25,San Diego,119,10,354,88,268,NA
2020-07-26,San Diego,115,11,369,89,297,NA
2020-07-27,San Diego,108,8,343,89,287,NA
2020-07-28,San Diego,129,20,392,110,274,NA
2020-07-29,San Diego,122,17,366,82,248,NA
2020-07-30,San Diego,120,13,348,72,258,NA
2020-07-31,San Diego,109,11,315,66,269,NA
2020-08-01,San Diego,107,18,312,72,282,NA
2020-08-02,San Diego,113,10,305,70,304,NA
2020-08-03,San Diego,103,14,294,67,323,NA
2020-08-04,San Diego,111,19,311,93,311,NA
2020-08-05,San Diego,100,12,295,76,314,NA
2020-08-06,San Diego,95,12,283,59,295,NA
2020-08-07,San Diego,91,19,279,67,301,NA
2020-08-08,San Diego,90,11,267,56,324,NA
2020-08-09,San Diego,92,12,265,59,346,NA
2020-08-10,San Diego,95,18,262,62,345,NA
2020-08-11,San Diego,99,20,263,73,325,NA
2020-08-12,San Diego,98,18,244,76,298,NA
2020-08-13,San Diego,93,19,244,65,309,NA
2020-08-14,San Diego,90,13,227,73,334,NA
2020-08-15,San Diego,83,9,221,52,324,NA
2020-08-16,San Diego,93,12,216,74,324,NA
2020-08-17,San Diego,97,23,229,74,335,NA
2020-08-18,San Diego,85,20,238,87,305,NA
2020-08-19,San Diego,91,13,232,48,283,NA
2020-08-20,San Diego,89,12,220,64,302,NA
2020-08-21,San Diego,91,14,220,66,282,NA
2020-08-22,San Diego,87,13,222,49,282,NA
2020-08-23,San Diego,84,16,211,78,302,NA
2020-08-24,San Diego,83,16,228,81,302,NA
2020-08-25,San Diego,84,16,235,88,273,NA
2020-08-26,San Diego,83,23,228,88,264,NA
2020-08-27,San Diego,79,16,227,72,274,NA
2020-08-28,San Diego,79,7,223,59,271,NA
2020-08-29,San Diego,80,12,230,73,294,NA
2020-08-30,San Diego,81,15,234,71,300,NA
2020-08-31,San Diego,84,11,233,73,307,NA
2020-09-01,San Diego,85,11,231,76,305,NA
2020-09-02,San Diego,80,14,220,70,280,NA
2020-09-03,San Diego,71,14,218,71,280,NA
2020-09-04,San Diego,80,17,219,59,282,NA
2020-09-05,San Diego,82,12,193,67,276,NA
2020-09-06,San Diego,80,16,195,71,307,NA
2020-09-07,San Diego,79,14,211,72,309,NA
2020-09-08,San Diego,81,15,219,59,332,NA
2020-09-09,San Diego,86,13,234,75,302,NA
2020-09-10,San Diego,87,11,232,53,287,NA
2020-09-11,San Diego,88,12,227,60,281,NA
2020-09-12,San Diego,80,7,218,59,283,NA
2020-09-13,San Diego,79,11,225,61,327,NA
2020-09-14,San Diego,76,16,225,48,322,NA
2020-09-15,San Diego,78,14,220,55,303,NA
2020-09-16,San Diego,79,12,224,60,306,NA
2020-09-17,San Diego,77,14,217,59,286,NA
2020-09-18,San Diego,71,11,208,41,284,NA
2020-09-19,San Diego,72,10,203,50,314,NA
2020-09-20,San Diego,73,12,211,56,300,NA
2020-09-21,San Diego,68,12,209,54,320,NA
2020-09-22,San Diego,68,10,210,50,304,NA
2020-09-23,San Diego,67,13,200,53,291,NA
2020-09-24,San Diego,65,8,196,45,300,NA
2020-09-25,San Diego,71,4,196,39,307,NA
2020-09-26,San Diego,74,5,197,42,307,NA
2020-09-27,San Diego,69,9,184,48,319,NA
2020-09-28,San Diego,68,19,199,58,338,NA
2020-09-29,San Diego,65,9,182,56,309,NA
2020-09-30,San Diego,70,8,187,43,309,NA
2020-10-01,San Diego,73,12,186,54,302,NA
2020-10-02,San Diego,77,10,203,56,278,NA
2020-10-03,San Diego,68,13,207,60,296,NA
2020-10-04,San Diego,70,12,203,53,307,NA
2020-10-05,San Diego,66,10,217,56,313,NA
2020-10-06,San Diego,63,7,214,66,311,NA
2020-10-07,San Diego,63,9,217,44,308,NA
2020-10-08,San Diego,64,10,215,47,348,NA
2020-10-09,San Diego,59,10,197,47,295,NA
2020-10-10,San Diego,51,8,195,52,318,NA
2020-10-11,San Diego,51,16,173,51,325,NA
2020-10-12,San Diego,57,14,178,52,321,NA
2020-10-13,San Diego,61,14,187,56,306,NA
2020-10-14,San Diego,61,6,181,43,295,NA
2020-10-15,San Diego,62,11,184,51,293,NA
2020-10-16,San Diego,65,9,189,46,318,NA
2020-10-17,San Diego,66,7,185,51,333,NA
2020-10-18,San Diego,63,10,189,54,331,NA
2020-10-19,San Diego,72,13,191,48,354,NA
2020-10-20,San Diego,69,8,199,34,319,NA
2020-10-21,San Diego,67,8,187,44,305,NA
2020-10-22,San Diego,58,13,188,47,280,NA
2020-10-23,San Diego,69,12,185,50,277,NA
2020-10-24,San Diego,67,3,166,42,289,NA
2020-10-25,San Diego,63,11,162,45,320,NA
2020-10-26,San Diego,69,14,176,49,318,NA
2020-10-27,San Diego,67,13,182,59,286,NA
2020-10-28,San Diego,66,8,187,48,269,NA
2020-10-29,San Diego,73,6,197,48,275,NA
2020-10-30,San Diego,81,6,212,40,248,NA
2020-10-31,San Diego,95,5,244,36,258,NA
2020-11-01,San Diego,86,10,239,61,278,NA
2020-11-02,San Diego,87,12,239,52,289,NA
2020-11-03,San Diego,88,18,243,52,286,NA
2020-11-04,San Diego,93,12,278,51,262,NA
2020-11-05,San Diego,94,15,286,55,258,NA
2020-11-06,San Diego,95,15,284,54,255,NA
2020-11-07,San Diego,92,14,297,57,252,NA
2020-11-08,San Diego,91,13,287,55,265,NA
2020-11-09,San Diego,95,12,299,53,283,NA
2020-11-10,San Diego,97,10,294,61,258,NA
